fare_id,price,currency_type,payment_method,transfers
44-22,14.70,CAD,1,
22-44,14.70,CAD,1,
43-22,18.45,CAD,1,
22-43,18.45,CAD,1,
42-22,17.85,CAD,1,
22-42,17.85,CAD,1,
41-22,16.45,CAD,1,
22-41,16.45,CAD,1,
40-22,4.40,CAD,1,
22-40,4.40,CAD,1,
39-22,11.20,CAD,1,
22-39,11.20,CAD,1,
38-22,13.20,CAD,1,
22-38,13.20,CAD,1,
37-22,11.75,CAD,1,
22-37,11.75,CAD,1,
35-22,9.85,CAD,1,
22-35,9.85,CAD,1,
34-22,8.60,CAD,1,
22-34,8.60,CAD,1,
33-22,7.90,CAD,1,
22-33,7.90,CAD,1,
32-22,6.05,CAD,1,
22-32,6.05,CAD,1,
31-22,8.85,CAD,1,
22-31,8.85,CAD,1,
30-22,25.05,CAD,1,
22-30,25.05,CAD,1,
29-22,21.45,CAD,1,
22-29,21.45,CAD,1,
28-22,19.30,CAD,1,
22-28,19.30,CAD,1,
27-22,15.25,CAD,1,
22-27,15.25,CAD,1,
26-22,13.90,CAD,1,
22-26,13.90,CAD,1,
25-22,8.20,CAD,1,
22-25,8.20,CAD,1,
24-22,5.30,CAD,1,
22-24,5.30,CAD,1,
23-22,4.40,CAD,1,
22-23,4.40,CAD,1,
22-22,4.40,CAD,1,
98-21,15.45,CAD,1,
21-98,15.45,CAD,1,
97-21,18.40,CAD,1,
21-97,18.40,CAD,1,
96-21,17.35,CAD,1,
21-96,17.35,CAD,1,
95-21,16.80,CAD,1,
21-95,16.80,CAD,1,
94-21,16.25,CAD,1,
21-94,16.25,CAD,1,
93-21,15.40,CAD,1,
21-93,15.40,CAD,1,
92-21,14.65,CAD,1,
21-92,14.65,CAD,1,
91-21,13.90,CAD,1,
21-91,13.90,CAD,1,
90-21,12.40,CAD,1,
21-90,12.40,CAD,1,
89-21,12.35,CAD,1,
21-89,12.35,CAD,1,
88-21,15.40,CAD,1,
21-88,15.40,CAD,1,
87-21,13.85,CAD,1,
21-87,13.85,CAD,1,
86-21,13.20,CAD,1,
21-86,13.20,CAD,1,
85-21,15.15,CAD,1,
21-85,15.15,CAD,1,
84-21,18.40,CAD,1,
21-84,18.40,CAD,1,
83-21,16.25,CAD,1,
21-83,16.25,CAD,1,
82-21,13.75,CAD,1,
21-82,13.75,CAD,1,
81-21,13.05,CAD,1,
21-81,13.05,CAD,1,
80-21,10.85,CAD,1,
21-80,10.85,CAD,1,
79-21,6.30,CAD,1,
21-79,6.30,CAD,1,
78-21,13.15,CAD,1,
21-78,13.15,CAD,1,
77-21,11.30,CAD,1,
21-77,11.30,CAD,1,
76-21,18.45,CAD,1,
21-76,18.45,CAD,1,
75-21,17.70,CAD,1,
21-75,17.70,CAD,1,
74-21,16.70,CAD,1,
21-74,16.70,CAD,1,
73-21,15.75,CAD,1,
21-73,15.75,CAD,1,
72-21,15.20,CAD,1,
21-72,15.20,CAD,1,
71-21,15.05,CAD,1,
21-71,15.05,CAD,1,
70-21,14.80,CAD,1,
21-70,14.80,CAD,1,
69-21,19.00,CAD,1,
21-69,19.00,CAD,1,
68-21,18.50,CAD,1,
21-68,18.50,CAD,1,
67-21,17.50,CAD,1,
21-67,17.50,CAD,1,
66-21,16.85,CAD,1,
21-66,16.85,CAD,1,
65-21,15.50,CAD,1,
21-65,15.50,CAD,1,
64-21,14.40,CAD,1,
21-64,14.40,CAD,1,
63-21,13.75,CAD,1,
21-63,13.75,CAD,1,
62-21,13.15,CAD,1,
21-62,13.15,CAD,1,
61-21,12.25,CAD,1,
21-61,12.25,CAD,1,
60-21,12.15,CAD,1,
21-60,12.15,CAD,1,
59-21,6.30,CAD,1,
21-59,6.30,CAD,1,
58-21,15.95,CAD,1,
21-58,15.95,CAD,1,
56-21,14.50,CAD,1,
21-56,14.50,CAD,1,
55-21,21.80,CAD,1,
21-55,21.80,CAD,1,
54-21,20.55,CAD,1,
21-54,20.55,CAD,1,
53-21,19.25,CAD,1,
21-53,19.25,CAD,1,
52-21,17.70,CAD,1,
21-52,17.70,CAD,1,
51-21,16.65,CAD,1,
21-51,16.65,CAD,1,
50-21,12.25,CAD,1,
21-50,12.25,CAD,1,
49-21,27.00,CAD,1,
21-49,27.00,CAD,1,
48-21,23.00,CAD,1,
21-48,23.00,CAD,1,
47-21,20.75,CAD,1,
21-47,20.75,CAD,1,
46-21,16.85,CAD,1,
21-46,16.85,CAD,1,
45-21,15.50,CAD,1,
21-45,15.50,CAD,1,
44-21,14.65,CAD,1,
21-44,14.65,CAD,1,
43-21,18.40,CAD,1,
21-43,18.40,CAD,1,
42-21,17.75,CAD,1,
21-42,17.75,CAD,1,
41-21,16.40,CAD,1,
21-41,16.40,CAD,1,
40-21,4.40,CAD,1,
21-40,4.40,CAD,1,
39-21,11.80,CAD,1,
21-39,11.80,CAD,1,
38-21,19.75,CAD,1,
21-38,19.75,CAD,1,
37-21,18.55,CAD,1,
21-37,18.55,CAD,1,
35-21,16.90,CAD,1,
21-35,16.90,CAD,1,
34-21,15.95,CAD,1,
21-34,15.95,CAD,1,
33-21,10.85,CAD,1,
21-33,10.85,CAD,1,
32-21,8.75,CAD,1,
21-32,8.75,CAD,1,
31-21,7.45,CAD,1,
21-31,7.45,CAD,1,
30-21,24.90,CAD,1,
21-30,24.90,CAD,1,
29-21,21.40,CAD,1,
21-29,21.40,CAD,1,
28-21,19.25,CAD,1,
21-28,19.25,CAD,1,
27-21,15.35,CAD,1,
21-27,15.35,CAD,1,
26-21,14.20,CAD,1,
21-26,14.20,CAD,1,
25-21,6.85,CAD,1,
21-25,6.85,CAD,1,
24-21,6.30,CAD,1,
21-24,6.30,CAD,1,
23-21,4.40,CAD,1,
21-23,4.40,CAD,1,
22-21,4.40,CAD,1,
21-22,4.40,CAD,1,
21-21,4.40,CAD,1,
98-20,13.90,CAD,1,
20-98,13.90,CAD,1,
97-20,17.70,CAD,1,
20-97,17.70,CAD,1,
96-20,16.70,CAD,1,
20-96,16.70,CAD,1,
95-20,16.20,CAD,1,
20-95,16.20,CAD,1,
94-20,15.60,CAD,1,
20-94,15.60,CAD,1,
93-20,14.80,CAD,1,
20-93,14.80,CAD,1,
92-20,13.95,CAD,1,
20-92,13.95,CAD,1,
91-20,13.30,CAD,1,
20-91,13.30,CAD,1,
90-20,11.70,CAD,1,
20-90,11.70,CAD,1,
89-20,11.60,CAD,1,
20-89,11.60,CAD,1,
88-20,15.25,CAD,1,
20-88,15.25,CAD,1,
87-20,13.65,CAD,1,
20-87,13.65,CAD,1,
86-20,13.05,CAD,1,
20-86,13.05,CAD,1,
85-20,16.20,CAD,1,
20-85,16.20,CAD,1,
84-20,19.25,CAD,1,
20-84,19.25,CAD,1,
83-20,17.15,CAD,1,
20-83,17.15,CAD,1,
82-20,14.70,CAD,1,
20-82,14.70,CAD,1,
81-20,13.85,CAD,1,
20-81,13.85,CAD,1,
80-20,11.75,CAD,1,
20-80,11.75,CAD,1,
79-20,4.40,CAD,1,
20-79,4.40,CAD,1,
78-20,13.40,CAD,1,
20-78,13.40,CAD,1,
77-20,10.05,CAD,1,
20-77,10.05,CAD,1,
76-20,16.65,CAD,1,
20-76,16.65,CAD,1,
75-20,16.05,CAD,1,
20-75,16.05,CAD,1,
74-20,14.95,CAD,1,
20-74,14.95,CAD,1,
73-20,13.95,CAD,1,
20-73,13.95,CAD,1,
72-20,13.45,CAD,1,
20-72,13.45,CAD,1,
71-20,13.30,CAD,1,
20-71,13.30,CAD,1,
70-20,13.10,CAD,1,
20-70,13.10,CAD,1,
69-20,19.40,CAD,1,
20-69,19.40,CAD,1,
68-20,18.80,CAD,1,
20-68,18.80,CAD,1,
67-20,17.85,CAD,1,
20-67,17.85,CAD,1,
66-20,17.20,CAD,1,
20-66,17.20,CAD,1,
65-20,15.80,CAD,1,
20-65,15.80,CAD,1,
64-20,14.50,CAD,1,
20-64,14.50,CAD,1,
63-20,14.20,CAD,1,
20-63,14.20,CAD,1,
62-20,13.40,CAD,1,
20-62,13.40,CAD,1,
61-20,12.60,CAD,1,
20-61,12.60,CAD,1,
60-20,11.20,CAD,1,
20-60,11.20,CAD,1,
59-20,4.40,CAD,1,
20-59,4.40,CAD,1,
58-20,14.25,CAD,1,
20-58,14.25,CAD,1,
56-20,6.85,CAD,1,
20-56,6.85,CAD,1,
55-20,21.20,CAD,1,
20-55,21.20,CAD,1,
54-20,19.95,CAD,1,
20-54,19.95,CAD,1,
53-20,18.65,CAD,1,
20-53,18.65,CAD,1,
52-20,17.15,CAD,1,
20-52,17.15,CAD,1,
51-20,16.10,CAD,1,
20-51,16.10,CAD,1,
50-20,12.60,CAD,1,
20-50,12.60,CAD,1,
49-20,28.75,CAD,1,
20-49,28.75,CAD,1,
48-20,24.75,CAD,1,
20-48,24.75,CAD,1,
47-20,22.50,CAD,1,
20-47,22.50,CAD,1,
46-20,17.20,CAD,1,
20-46,17.20,CAD,1,
45-20,15.80,CAD,1,
20-45,15.80,CAD,1,
44-20,14.75,CAD,1,
20-44,14.75,CAD,1,
43-20,17.50,CAD,1,
20-43,17.50,CAD,1,
42-20,17.00,CAD,1,
20-42,17.00,CAD,1,
41-20,15.60,CAD,1,
20-41,15.60,CAD,1,
40-20,4.40,CAD,1,
20-40,4.40,CAD,1,
39-20,12.75,CAD,1,
20-39,12.75,CAD,1,
38-20,18.85,CAD,1,
20-38,18.85,CAD,1,
37-20,17.70,CAD,1,
20-37,17.70,CAD,1,
35-20,16.10,CAD,1,
20-35,16.10,CAD,1,
34-20,5.90,CAD,1,
20-34,5.90,CAD,1,
33-20,5.30,CAD,1,
20-33,5.30,CAD,1,
32-20,5.90,CAD,1,
20-32,5.90,CAD,1,
31-20,5.30,CAD,1,
20-31,5.30,CAD,1,
30-20,24.30,CAD,1,
20-30,24.30,CAD,1,
29-20,20.75,CAD,1,
20-29,20.75,CAD,1,
28-20,18.60,CAD,1,
20-28,18.60,CAD,1,
27-20,17.10,CAD,1,
20-27,17.10,CAD,1,
26-20,15.75,CAD,1,
20-26,15.75,CAD,1,
25-20,4.40,CAD,1,
20-25,4.40,CAD,1,
24-20,9.05,CAD,1,
20-24,9.05,CAD,1,
23-20,7.20,CAD,1,
20-23,7.20,CAD,1,
22-20,6.85,CAD,1,
20-22,6.85,CAD,1,
21-20,4.40,CAD,1,
20-21,4.40,CAD,1,
20-20,4.40,CAD,1,
98-19,7.20,CAD,1,
19-98,7.20,CAD,1,
97-19,13.70,CAD,1,
19-97,13.70,CAD,1,
96-19,12.90,CAD,1,
19-96,12.90,CAD,1,
95-19,12.35,CAD,1,
19-95,12.35,CAD,1,
94-19,11.75,CAD,1,
19-94,11.75,CAD,1,
93-19,11.00,CAD,1,
19-93,11.00,CAD,1,
92-19,9.65,CAD,1,
19-92,9.65,CAD,1,
91-19,9.05,CAD,1,
19-91,9.05,CAD,1,
90-19,7.60,CAD,1,
19-90,7.60,CAD,1,
89-19,7.55,CAD,1,
19-89,7.55,CAD,1,
88-19,11.75,CAD,1,
19-88,11.75,CAD,1,
87-19,9.65,CAD,1,
19-87,9.65,CAD,1,
86-19,9.05,CAD,1,
19-86,9.05,CAD,1,
85-19,18.50,CAD,1,
19-85,18.50,CAD,1,
84-19,22.75,CAD,1,
19-84,22.75,CAD,1,
83-19,20.60,CAD,1,
19-83,20.60,CAD,1,
82-19,18.25,CAD,1,
19-82,18.25,CAD,1,
81-19,17.40,CAD,1,
19-81,17.40,CAD,1,
80-19,14.10,CAD,1,
19-80,14.10,CAD,1,
79-19,7.45,CAD,1,
19-79,7.45,CAD,1,
78-19,6.85,CAD,1,
19-78,6.85,CAD,1,
77-19,7.60,CAD,1,
19-77,7.60,CAD,1,
76-19,11.90,CAD,1,
19-76,11.90,CAD,1,
75-19,11.25,CAD,1,
19-75,11.25,CAD,1,
74-19,9.70,CAD,1,
19-74,9.70,CAD,1,
73-19,7.15,CAD,1,
19-73,7.15,CAD,1,
72-19,4.40,CAD,1,
19-72,4.40,CAD,1,
71-19,4.40,CAD,1,
19-71,4.40,CAD,1,
70-19,12.30,CAD,1,
19-70,12.30,CAD,1,
69-19,14.60,CAD,1,
19-69,14.60,CAD,1,
68-19,13.95,CAD,1,
19-68,13.95,CAD,1,
67-19,13.10,CAD,1,
19-67,13.10,CAD,1,
66-19,12.40,CAD,1,
19-66,12.40,CAD,1,
65-19,11.05,CAD,1,
19-65,11.05,CAD,1,
64-19,9.40,CAD,1,
19-64,9.40,CAD,1,
63-19,8.80,CAD,1,
19-63,8.80,CAD,1,
62-19,6.85,CAD,1,
19-62,6.85,CAD,1,
61-19,4.40,CAD,1,
19-61,4.40,CAD,1,
60-19,4.90,CAD,1,
19-60,4.90,CAD,1,
59-19,7.45,CAD,1,
19-59,7.45,CAD,1,
58-19,10.00,CAD,1,
19-58,10.00,CAD,1,
56-19,8.05,CAD,1,
19-56,8.05,CAD,1,
55-19,17.20,CAD,1,
19-55,17.20,CAD,1,
54-19,15.95,CAD,1,
19-54,15.95,CAD,1,
53-19,14.65,CAD,1,
19-53,14.65,CAD,1,
52-19,13.15,CAD,1,
19-52,13.15,CAD,1,
51-19,11.00,CAD,1,
19-51,11.00,CAD,1,
50-19,4.40,CAD,1,
19-50,4.40,CAD,1,
49-19,32.50,CAD,1,
19-49,32.50,CAD,1,
48-19,29.10,CAD,1,
19-48,29.10,CAD,1,
47-19,26.10,CAD,1,
19-47,26.10,CAD,1,
46-19,12.40,CAD,1,
19-46,12.40,CAD,1,
45-19,11.05,CAD,1,
19-45,11.05,CAD,1,
44-19,9.65,CAD,1,
19-44,9.65,CAD,1,
43-19,13.70,CAD,1,
19-43,13.70,CAD,1,
42-19,13.20,CAD,1,
19-42,13.20,CAD,1,
41-19,11.75,CAD,1,
19-41,11.75,CAD,1,
40-19,9.80,CAD,1,
19-40,9.80,CAD,1,
39-19,16.00,CAD,1,
19-39,16.00,CAD,1,
38-19,15.25,CAD,1,
19-38,15.25,CAD,1,
37-19,14.10,CAD,1,
19-37,14.10,CAD,1,
35-19,12.45,CAD,1,
19-35,12.45,CAD,1,
34-19,11.45,CAD,1,
19-34,11.45,CAD,1,
33-19,10.05,CAD,1,
19-33,10.05,CAD,1,
32-19,8.05,CAD,1,
19-32,8.05,CAD,1,
31-19,7.55,CAD,1,
19-31,7.55,CAD,1,
30-19,21.25,CAD,1,
19-30,21.25,CAD,1,
29-19,17.65,CAD,1,
19-29,17.65,CAD,1,
28-19,15.55,CAD,1,
19-28,15.55,CAD,1,
27-19,19.15,CAD,1,
19-27,19.15,CAD,1,
26-19,17.95,CAD,1,
19-26,17.95,CAD,1,
25-19,8.80,CAD,1,
19-25,8.80,CAD,1,
24-19,11.95,CAD,1,
19-24,11.95,CAD,1,
23-19,9.40,CAD,1,
19-23,9.40,CAD,1,
22-19,9.10,CAD,1,
19-22,9.10,CAD,1,
21-19,9.05,CAD,1,
19-21,9.05,CAD,1,
20-19,8.80,CAD,1,
19-20,8.80,CAD,1,
19-19,4.40,CAD,1,
98-18,18.95,CAD,1,
18-98,18.95,CAD,1,
97-18,22.75,CAD,1,
18-97,22.75,CAD,1,
96-18,21.75,CAD,1,
18-96,21.75,CAD,1,
95-18,21.20,CAD,1,
18-95,21.20,CAD,1,
94-18,20.60,CAD,1,
18-94,20.60,CAD,1,
93-18,19.85,CAD,1,
18-93,19.85,CAD,1,
92-18,19.00,CAD,1,
18-92,19.00,CAD,1,
91-18,18.35,CAD,1,
18-91,18.35,CAD,1,
90-18,18.20,CAD,1,
18-90,18.20,CAD,1,
89-18,18.15,CAD,1,
18-89,18.15,CAD,1,
88-18,21.25,CAD,1,
18-88,21.25,CAD,1,
87-18,19.65,CAD,1,
18-87,19.65,CAD,1,
86-18,18.95,CAD,1,
18-86,18.95,CAD,1,
85-18,10.30,CAD,1,
18-85,10.30,CAD,1,
84-18,13.60,CAD,1,
18-84,13.60,CAD,1,
83-18,11.70,CAD,1,
18-83,11.70,CAD,1,
82-18,8.70,CAD,1,
18-82,8.70,CAD,1,
81-18,7.45,CAD,1,
18-81,7.45,CAD,1,
80-18,4.40,CAD,1,
18-80,4.40,CAD,1,
79-18,12.65,CAD,1,
18-79,12.65,CAD,1,
78-18,18.45,CAD,1,
18-78,18.45,CAD,1,
77-18,15.55,CAD,1,
18-77,15.55,CAD,1,
76-18,21.70,CAD,1,
18-76,21.70,CAD,1,
75-18,21.05,CAD,1,
18-75,21.05,CAD,1,
74-18,20.05,CAD,1,
18-74,20.05,CAD,1,
73-18,19.00,CAD,1,
18-73,19.00,CAD,1,
72-18,18.50,CAD,1,
18-72,18.50,CAD,1,
71-18,17.70,CAD,1,
18-71,17.70,CAD,1,
70-18,18.15,CAD,1,
18-70,18.15,CAD,1,
69-18,24.40,CAD,1,
18-69,24.40,CAD,1,
68-18,23.85,CAD,1,
18-68,23.85,CAD,1,
67-18,22.85,CAD,1,
18-67,22.85,CAD,1,
66-18,22.25,CAD,1,
18-66,22.25,CAD,1,
65-18,20.85,CAD,1,
18-65,20.85,CAD,1,
64-18,19.75,CAD,1,
18-64,19.75,CAD,1,
63-18,19.15,CAD,1,
18-63,19.15,CAD,1,
62-18,18.45,CAD,1,
18-62,18.45,CAD,1,
61-18,17.60,CAD,1,
18-61,17.60,CAD,1,
60-18,17.20,CAD,1,
18-60,17.20,CAD,1,
59-18,12.65,CAD,1,
18-59,12.65,CAD,1,
58-18,19.20,CAD,1,
18-58,19.20,CAD,1,
56-18,17.70,CAD,1,
18-56,17.70,CAD,1,
55-18,26.25,CAD,1,
18-55,26.25,CAD,1,
54-18,24.90,CAD,1,
18-54,24.90,CAD,1,
53-18,23.10,CAD,1,
18-53,23.10,CAD,1,
52-18,22.20,CAD,1,
18-52,22.20,CAD,1,
51-18,21.05,CAD,1,
18-51,21.05,CAD,1,
50-18,17.60,CAD,1,
18-50,17.60,CAD,1,
49-18,25.00,CAD,1,
18-49,25.00,CAD,1,
48-18,21.75,CAD,1,
18-48,21.75,CAD,1,
47-18,20.00,CAD,1,
18-47,20.00,CAD,1,
46-18,22.25,CAD,1,
18-46,22.25,CAD,1,
45-18,20.85,CAD,1,
18-45,20.85,CAD,1,
44-18,20.05,CAD,1,
18-44,20.05,CAD,1,
43-18,22.55,CAD,1,
18-43,22.55,CAD,1,
42-18,22.10,CAD,1,
18-42,22.10,CAD,1,
41-18,20.60,CAD,1,
18-41,20.60,CAD,1,
40-18,10.85,CAD,1,
18-40,10.85,CAD,1,
39-18,24.70,CAD,1,
18-39,24.70,CAD,1,
38-18,23.90,CAD,1,
18-38,23.90,CAD,1,
37-18,22.75,CAD,1,
18-37,22.75,CAD,1,
35-18,21.05,CAD,1,
18-35,21.05,CAD,1,
34-18,20.20,CAD,1,
18-34,20.20,CAD,1,
33-18,15.85,CAD,1,
18-33,15.85,CAD,1,
32-18,13.70,CAD,1,
18-32,13.70,CAD,1,
31-18,12.70,CAD,1,
18-31,12.70,CAD,1,
30-18,29.35,CAD,1,
18-30,29.35,CAD,1,
29-18,25.80,CAD,1,
18-29,25.80,CAD,1,
28-18,23.70,CAD,1,
18-28,23.70,CAD,1,
27-18,18.70,CAD,1,
18-27,18.70,CAD,1,
26-18,17.40,CAD,1,
18-26,17.40,CAD,1,
25-18,12.25,CAD,1,
18-25,12.25,CAD,1,
24-18,11.50,CAD,1,
18-24,11.50,CAD,1,
23-18,13.65,CAD,1,
18-23,13.65,CAD,1,
22-18,13.75,CAD,1,
18-22,13.75,CAD,1,
21-18,10.85,CAD,1,
18-21,10.85,CAD,1,
20-18,11.75,CAD,1,
18-20,11.75,CAD,1,
19-18,14.10,CAD,1,
18-19,14.10,CAD,1,
18-18,4.40,CAD,1,
98-17,18.45,CAD,1,
17-98,18.45,CAD,1,
97-17,22.30,CAD,1,
17-97,22.30,CAD,1,
96-17,21.25,CAD,1,
17-96,21.25,CAD,1,
95-17,20.70,CAD,1,
17-95,20.70,CAD,1,
94-17,20.15,CAD,1,
17-94,20.15,CAD,1,
93-17,19.30,CAD,1,
17-93,19.30,CAD,1,
92-17,18.55,CAD,1,
17-92,18.55,CAD,1,
91-17,17.75,CAD,1,
17-91,17.75,CAD,1,
90-17,17.60,CAD,1,
17-90,17.60,CAD,1,
89-17,17.55,CAD,1,
17-89,17.55,CAD,1,
88-17,20.70,CAD,1,
17-88,20.70,CAD,1,
87-17,19.15,CAD,1,
17-87,19.15,CAD,1,
86-17,18.45,CAD,1,
17-86,18.45,CAD,1,
85-17,10.80,CAD,1,
17-85,10.80,CAD,1,
84-17,14.65,CAD,1,
17-84,14.65,CAD,1,
83-17,12.45,CAD,1,
17-83,12.45,CAD,1,
82-17,9.50,CAD,1,
17-82,9.50,CAD,1,
81-17,8.75,CAD,1,
17-81,8.75,CAD,1,
80-17,4.40,CAD,1,
17-80,4.40,CAD,1,
79-17,12.15,CAD,1,
17-79,12.15,CAD,1,
78-17,17.95,CAD,1,
17-78,17.95,CAD,1,
77-17,15.05,CAD,1,
17-77,15.05,CAD,1,
76-17,21.20,CAD,1,
17-76,21.20,CAD,1,
75-17,20.50,CAD,1,
17-75,20.50,CAD,1,
74-17,19.50,CAD,1,
17-74,19.50,CAD,1,
73-17,18.55,CAD,1,
17-73,18.55,CAD,1,
72-17,18.00,CAD,1,
17-72,18.00,CAD,1,
71-17,17.25,CAD,1,
17-71,17.25,CAD,1,
70-17,17.55,CAD,1,
17-70,17.55,CAD,1,
69-17,23.90,CAD,1,
17-69,23.90,CAD,1,
68-17,23.35,CAD,1,
17-68,23.35,CAD,1,
67-17,22.40,CAD,1,
17-67,22.40,CAD,1,
66-17,21.70,CAD,1,
17-66,21.70,CAD,1,
65-17,20.35,CAD,1,
17-65,20.35,CAD,1,
64-17,19.20,CAD,1,
17-64,19.20,CAD,1,
63-17,18.65,CAD,1,
17-63,18.65,CAD,1,
62-17,17.95,CAD,1,
17-62,17.95,CAD,1,
61-17,17.15,CAD,1,
17-61,17.15,CAD,1,
60-17,16.65,CAD,1,
17-60,16.65,CAD,1,
59-17,12.15,CAD,1,
17-59,12.15,CAD,1,
58-17,18.70,CAD,1,
17-58,18.70,CAD,1,
56-17,17.25,CAD,1,
17-56,17.25,CAD,1,
55-17,25.70,CAD,1,
17-55,25.70,CAD,1,
54-17,24.40,CAD,1,
17-54,24.40,CAD,1,
53-17,23.15,CAD,1,
17-53,23.15,CAD,1,
52-17,21.65,CAD,1,
17-52,21.65,CAD,1,
51-17,20.55,CAD,1,
17-51,20.55,CAD,1,
50-17,17.15,CAD,1,
17-50,17.15,CAD,1,
49-17,25.50,CAD,1,
17-49,25.50,CAD,1,
48-17,22.00,CAD,1,
17-48,22.00,CAD,1,
47-17,20.25,CAD,1,
17-47,20.25,CAD,1,
46-17,21.70,CAD,1,
17-46,21.70,CAD,1,
45-17,20.35,CAD,1,
17-45,20.35,CAD,1,
44-17,19.50,CAD,1,
17-44,19.50,CAD,1,
43-17,22.10,CAD,1,
17-43,22.10,CAD,1,
42-17,21.50,CAD,1,
17-42,21.50,CAD,1,
41-17,20.15,CAD,1,
17-41,20.15,CAD,1,
40-17,10.00,CAD,1,
17-40,10.00,CAD,1,
39-17,24.20,CAD,1,
17-39,24.20,CAD,1,
38-17,23.40,CAD,1,
17-38,23.40,CAD,1,
37-17,22.30,CAD,1,
17-37,22.30,CAD,1,
35-17,20.55,CAD,1,
17-35,20.55,CAD,1,
34-17,19.65,CAD,1,
17-34,19.65,CAD,1,
33-17,15.35,CAD,1,
17-33,15.35,CAD,1,
32-17,13.30,CAD,1,
17-32,13.30,CAD,1,
31-17,13.15,CAD,1,
17-31,13.15,CAD,1,
30-17,28.80,CAD,1,
17-30,28.80,CAD,1,
29-17,25.30,CAD,1,
17-29,25.30,CAD,1,
28-17,23.10,CAD,1,
17-28,23.10,CAD,1,
27-17,18.25,CAD,1,
17-27,18.25,CAD,1,
26-17,16.90,CAD,1,
17-26,16.90,CAD,1,
25-17,12.70,CAD,1,
17-25,12.70,CAD,1,
24-17,11.05,CAD,1,
17-24,11.05,CAD,1,
23-17,13.20,CAD,1,
17-23,13.20,CAD,1,
22-17,13.65,CAD,1,
17-22,13.65,CAD,1,
21-17,10.30,CAD,1,
17-21,10.30,CAD,1,
20-17,11.30,CAD,1,
17-20,11.30,CAD,1,
19-17,13.60,CAD,1,
17-19,13.60,CAD,1,
18-17,4.40,CAD,1,
17-18,4.40,CAD,1,
17-17,4.40,CAD,1,
98-16,17.95,CAD,1,
16-98,17.95,CAD,1,
97-16,21.40,CAD,1,
16-97,21.40,CAD,1,
96-16,20.40,CAD,1,
16-96,20.40,CAD,1,
95-16,19.85,CAD,1,
16-95,19.85,CAD,1,
94-16,19.25,CAD,1,
16-94,19.25,CAD,1,
93-16,18.50,CAD,1,
16-93,18.50,CAD,1,
92-16,17.65,CAD,1,
16-92,17.65,CAD,1,
91-16,17.00,CAD,1,
16-91,17.00,CAD,1,
90-16,16.80,CAD,1,
16-90,16.80,CAD,1,
89-16,16.70,CAD,1,
16-89,16.70,CAD,1,
88-16,19.95,CAD,1,
16-88,19.95,CAD,1,
87-16,18.35,CAD,1,
16-87,18.35,CAD,1,
86-16,17.60,CAD,1,
16-86,17.60,CAD,1,
85-16,10.80,CAD,1,
16-85,10.80,CAD,1,
84-16,14.80,CAD,1,
16-84,14.80,CAD,1,
83-16,12.65,CAD,1,
16-83,12.65,CAD,1,
82-16,9.70,CAD,1,
16-82,9.70,CAD,1,
81-16,9.00,CAD,1,
16-81,9.00,CAD,1,
80-16,7.30,CAD,1,
16-80,7.30,CAD,1,
79-16,11.30,CAD,1,
16-79,11.30,CAD,1,
78-16,17.45,CAD,1,
16-78,17.45,CAD,1,
77-16,14.25,CAD,1,
16-77,14.25,CAD,1,
76-16,20.35,CAD,1,
16-76,20.35,CAD,1,
75-16,19.65,CAD,1,
16-75,19.65,CAD,1,
74-16,18.65,CAD,1,
16-74,18.65,CAD,1,
73-16,17.65,CAD,1,
16-73,17.65,CAD,1,
72-16,17.15,CAD,1,
16-72,17.15,CAD,1,
71-16,16.40,CAD,1,
16-71,16.40,CAD,1,
70-16,16.70,CAD,1,
16-70,16.70,CAD,1,
69-16,23.10,CAD,1,
16-69,23.10,CAD,1,
68-16,22.60,CAD,1,
16-68,22.60,CAD,1,
67-16,21.65,CAD,1,
16-67,21.65,CAD,1,
66-16,21.05,CAD,1,
16-66,21.05,CAD,1,
65-16,19.80,CAD,1,
16-65,19.80,CAD,1,
64-16,18.65,CAD,1,
16-64,18.65,CAD,1,
63-16,18.20,CAD,1,
16-63,18.20,CAD,1,
62-16,17.45,CAD,1,
16-62,17.45,CAD,1,
61-16,16.70,CAD,1,
16-61,16.70,CAD,1,
60-16,15.80,CAD,1,
16-60,15.80,CAD,1,
59-16,11.30,CAD,1,
16-59,11.30,CAD,1,
58-16,17.85,CAD,1,
16-58,17.85,CAD,1,
56-16,16.40,CAD,1,
16-56,16.40,CAD,1,
55-16,24.85,CAD,1,
16-55,24.85,CAD,1,
54-16,23.60,CAD,1,
16-54,23.60,CAD,1,
53-16,22.35,CAD,1,
16-53,22.35,CAD,1,
52-16,20.80,CAD,1,
16-52,20.80,CAD,1,
51-16,19.75,CAD,1,
16-51,19.75,CAD,1,
50-16,16.70,CAD,1,
16-50,16.70,CAD,1,
49-16,26.00,CAD,1,
16-49,26.00,CAD,1,
48-16,22.50,CAD,1,
16-48,22.50,CAD,1,
47-16,20.50,CAD,1,
16-47,20.50,CAD,1,
46-16,21.05,CAD,1,
16-46,21.05,CAD,1,
45-16,19.80,CAD,1,
16-45,19.80,CAD,1,
44-16,18.95,CAD,1,
16-44,18.95,CAD,1,
43-16,21.20,CAD,1,
16-43,21.20,CAD,1,
42-16,20.70,CAD,1,
16-42,20.70,CAD,1,
41-16,19.25,CAD,1,
